,user_id,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
523278,74337,133160,1507575860133,4,1,17,1,8,2
523500,164778,31836,1507576052810,4,1,17,1,8,2
523501,164778,48403,1507576086219,4,1,17,1,8,2
523502,164778,133160,1507576381520,4,1,17,1,8,2
523503,164778,303180,1507576411520,4,1,17,1,8,2
523504,195754,233595,1507575888548,4,1,17,1,16,2
523505,195754,48403,1507575912292,4,1,17,1,16,2
523506,195754,31836,1507575942292,4,1,17,1,16,2
523734,74258,288320,1507576014022,4,1,17,1,25,1
523735,74258,42298,1507576386712,4,1,17,1,25,1
523736,74258,332504,1507576416712,4,1,17,1,25,1
523759,155792,31836,1507577894146,4,1,17,1,8,2
523760,155792,336223,1507577924146,4,1,17,1,8,2
523855,74243,141004,1507577099560,4,1,17,1,25,2
523856,74243,48403,1507577129560,4,1,17,1,25,2
523857,74242,70428,1507576213899,4,1,17,1,13,1
523858,74242,62463,1507576243899,4,1,17,1,13,1
523872,75784,235824,1507576098301,4,1,17,1,25,2
523873,75784,234424,1507576128301,4,1,17,1,25,2
523881,74237,288320,1507576203721,4,3,2,1,13,2
523882,74237,336223,1507578067766,4,3,2,1,13,2
523883,74237,31836,1507578097766,4,3,2,1,13,2
523920,187233,129434,1507576090942,4,1,17,1,16,1
523921,187233,271997,1507576129251,4,1,17,1,16,1
523922,187233,59057,1507576273980,4,1,17,1,16,1
523923,187233,288977,1507576303980,4,1,17,1,16,1
523953,191865,285333,1507576272284,4,1,17,1,10,2
523954,191865,233595,1507576321097,4,1,17,1,10,2
523955,191865,235824,1507576351097,4,1,17,1,10,2
524038,74213,233595,1507579031484,4,1,17,1,6,2
524039,74213,195009,1507579061484,4,1,17,1,6,2
524091,194010,288320,1507577387514,4,1,17,1,12,2
524092,194010,336223,1507577520047,4,1,17,1,12,2
524093,194010,31836,1507577647130,4,1,17,1,12,2
524094,194010,133160,1507579050719,4,1,17,1,12,2
524095,194010,48403,1507579080719,4,1,17,1,12,2
524141,74202,161801,1507576150221,4,3,20,1,25,2
524142,74202,48403,1507576212406,4,3,20,1,25,2
524143,74202,288320,1507576242406,4,3,20,1,25,2
524182,74197,141004,1507576208739,4,1,17,1,13,2
524183,74197,288320,1507576218055,4,1,17,1,13,2
524184,74197,133160,1507576256941,4,1,17,1,13,2
524185,74197,303180,1507576286941,4,1,17,1,13,2
524350,74170,288320,1507576247929,4,1,17,1,25,1
524351,74170,181489,1507576277929,4,1,17,1,25,1
524423,74159,31836,1507576277190,4,1,17,1,13,2
524424,74159,336223,1507576307190,4,1,17,1,13,2
524459,158731,336223,1507578806005,4,1,12,10,28,2
524460,158731,48403,1507579338086,4,1,12,10,28,2
524461,158731,59057,1507579683833,4,1,12,10,28,2
524462,158731,303180,1507579713833,4,1,12,10,28,2
524469,175036,285663,1507576765273,4,1,17,1,7,2
524470,175036,336223,1507576795273,4,1,17,1,7,2
524495,74151,133160,1507576531701,4,1,17,1,21,2
524496,74151,7744,1507576804890,4,1,17,1,21,1
524497,74151,129165,1507576907854,4,1,17,1,21,1
524498,74151,233840,1507576937854,4,1,17,1,21,1
524534,94741,288320,1507576470679,4,3,2,1,25,2
524535,94741,48403,1507576788001,4,3,2,1,25,2
524536,94741,59057,1507576818001,4,3,2,1,25,2
524562,187954,303180,1507578078004,4,1,17,1,13,2
524563,187954,336223,1507578108004,4,1,17,1,13,2
524585,131634,87192,1507576351536,4,3,20,1,8,1
524586,131634,141004,1507576418289,4,3,20,1,8,1
524587,131634,203260,1507576448289,4,3,20,1,8,1
524651,74133,336223,1507577726815,4,1,17,11,28,2
524652,74133,31836,1507577756815,4,1,17,11,28,2
524797,74112,288320,1507576688584,4,1,17,1,16,2
524798,74112,31836,1507576718584,4,1,17,1,16,2
524799,158021,59057,1507577222907,4,1,17,1,25,2
524800,158021,288320,1507577252907,4,1,17,1,25,2
524895,74100,336223,1507577032145,4,1,17,1,24,2
524896,74100,31836,1507577062145,4,1,17,1,24,2
524901,189432,235824,1507576459801,4,1,17,1,21,2
524902,189432,31836,1507576577921,4,1,17,1,21,2
524903,189432,237261,1507576607921,4,1,17,1,21,2
524982,116223,32655,1507576527878,4,1,17,1,13,1
524983,116223,129165,1507576557878,4,1,17,1,13,1
525030,198245,233595,1507576676129,4,1,17,1,25,2
525031,198245,288320,1507576706129,4,1,17,1,25,2
525056,74078,48403,1507576542753,4,1,17,1,11,2
525057,74078,336223,1507576572753,4,1,17,1,11,2
525147,74064,17001,1507576895790,4,1,17,1,4,1
525148,74064,31836,1507576925790,4,1,17,1,4,1
525167,74061,288320,1507576539018,4,1,17,1,9,1
525168,74061,141004,1507576569018,4,1,17,1,9,1
525187,154107,288320,1507576656418,4,4,20,1,21,2
525188,154107,59057,1507576699620,4,4,20,1,21,2
525189,154107,133160,1507577148184,4,4,20,1,21,2
525190,154107,58837,1507577312133,4,4,20,1,21,1
525191,154107,354389,1507577342133,4,4,20,1,21,1
525198,194674,48403,1507576716307,4,1,17,1,7,2
525199,194674,336223,1507578154861,4,1,17,1,7,2
525200,194674,31836,1507578350971,4,1,17,1,7,2
525201,194674,270229,1507578380971,4,1,17,1,7,2
525225,105824,235824,1507576952645,4,1,17,1,12,2
525226,105824,336223,1507576965342,4,1,17,1,12,2
525227,105824,31836,1507576995342,4,1,17,1,12,2
525234,186011,31836,1507576581263,4,1,17,1,25,2
525235,186011,133160,1507576611263,4,1,17,1,25,2
525263,74045,235824,1507576620976,2,4,2,1,21,2
525264,74045,207813,1507576650976,2,4,2,1,21,2
525300,133836,285333,1507576577615,4,3,2,1,13,2
525301,133836,141004,1507576607615,4,3,2,1,13,2
525302,74041,336223,1507577073745,4,1,13,10,28,2
525303,74041,48403,1507577103745,4,1,13,10,28,2
525309,180583,235824,1507576621170,4,3,2,9,28,2
525310,180583,87228,1507576981327,4,2,13,9,28,1
525311,180583,31836,1507577011327,4,2,13,9,28,1
525349,145637,218432,1507576666243,4,3,2,1,16,1
525350,145637,57777,1507576696243,4,3,2,1,16,1
525358,178501,234155,1507581736269,4,1,17,1,8,1
525359,178501,234973,1507581766269,4,1,17,1,8,1
525363,75224,206938,1507577283668,2,4,2,1,21,1
525364,75224,285663,1507577313668,2,4,2,1,21,1
525371,74034,336223,1507585229210,4,1,17,1,25,2
525372,74034,159190,1507585229994,4,1,17,1,25,2
525373,74034,48403,1507585233391,4,1,17,1,25,2
525374,74034,119193,1507585246136,4,1,17,1,25,2
525375,74034,59057,1507585276136,4,1,17,1,25,2
525437,164185,31836,1507576640557,4,1,17,1,16,2
525438,164185,288320,1507576666765,4,1,17,1,16,2
525439,164185,133160,1507576703884,4,1,17,1,16,2
525440,164185,3148,1507577072657,4,1,17,1,16,1
525441,164185,129165,1507577088217,4,1,17,1,16,1
525442,164185,336223,1507577124723,4,1,17,1,16,1
525443,164185,128957,1507577154723,4,1,17,1,16,1
525498,196230,133160,1507576756631,4,1,17,1,16,2
525499,196230,288320,1507576850348,4,1,17,1,16,1
525500,196230,31836,1507576880348,4,1,17,1,16,1
525595,74002,31836,1507576701643,4,3,20,1,26,2
525596,74002,4907,1507576731643,4,3,20,1,26,2
525622,73997,141004,1507576715733,4,1,17,1,12,2
525623,73997,288320,1507576745733,4,1,17,1,12,2
525624,73996,31836,1507576711771,4,3,2,1,17,2
525625,73996,30611,1507576741771,4,3,2,1,17,2
525647,73993,48403,1507576932345,4,3,2,1,25,2
525648,73993,133160,1507576962345,4,3,2,1,25,2
525676,73985,354389,1507576707594,4,3,2,1,25,6
525677,73985,336223,1507576737594,4,3,2,1,25,6
525682,118919,133160,1507576796632,4,1,17,1,20,2
525683,118919,198355,1507576881036,4,1,17,1,20,1
525684,118919,84159,1507576911036,4,1,17,1,20,1
525823,190488,331745,1507576865231,4,1,17,1,25,1
525824,190488,288320,1507576895231,4,1,17,1,25,1
526021,150188,336223,1507577653448,4,1,17,1,25,2
526022,150188,119193,1507577683448,4,1,17,1,25,2
526070,186135,141004,1507578643706,4,1,17,1,25,7
526071,186135,161801,1507578673706,4,1,17,1,25,7
526075,190580,336223,1507577290281,4,1,17,1,13,2
526076,190580,288320,1507577427914,4,1,17,1,13,2
526077,190580,303180,1507577457914,4,1,17,1,13,2
526156,190441,336223,1507576912393,4,3,20,1,13,2
526157,190441,288320,1507577055643,4,3,20,1,13,2
526158,190441,59057,1507577085643,4,3,20,1,13,2
526161,73906,336223,1507577077313,4,1,17,1,20,2
526162,73906,288320,1507577449009,4,1,17,1,20,2
526163,73906,161801,1507577479009,4,1,17,1,20,2
526199,165814,284312,1507576900364,4,1,17,1,25,5
526200,165814,284622,1507576904370,4,1,17,1,25,5
526201,165814,31836,1507577584111,4,1,17,1,21,2
526202,165814,48403,1507577614111,4,1,17,1,21,2
526235,73891,48403,1507576934215,4,1,17,1,7,2
526236,73891,336223,1507576964215,4,1,17,1,7,2
526352,184040,336223,1507576984122,4,1,17,1,13,2
526353,184040,48403,1507577040188,4,1,17,1,13,2
526354,184040,133160,1507577472298,4,1,17,1,13,2
526355,184040,160152,1507577823704,4,1,17,1,13,1
526356,184040,136041,1507577853704,4,1,17,1,13,1
526514,114258,207813,1507577006084,2,4,2,1,20,7
526515,114258,270976,1507577036084,2,4,2,1,20,7
526544,73846,336223,1507577036402,4,1,17,1,11,2
526545,73846,119193,1507577066402,4,1,17,1,11,2
526637,189491,336223,1507577057912,4,1,17,1,3,2
526638,189491,48403,1507577087912,4,1,17,1,3,2
526697,159101,336223,1507577097425,4,1,17,1,24,2
526698,159101,48403,1507577127425,4,1,17,1,24,2
526711,161740,288320,1507577110299,4,1,17,1,5,2
526712,161740,59057,1507577134032,4,1,17,1,5,2
526713,161740,303180,1507577164032,4,1,17,1,5,2
526720,73818,336223,1507577224684,2,4,20,10,28,2
526721,73818,288320,1507577521176,2,4,20,10,28,2
526722,73818,59057,1507577588699,2,4,20,10,28,2
526723,73818,133160,1507577822872,2,4,20,10,28,2
526724,73818,303180,1507577852872,2,4,20,10,28,2
526772,156164,74097,1507578095147,4,3,2,1,25,7
526773,156164,73979,1507578104554,4,3,2,1,25,7
526774,156164,276646,1507578134554,4,3,2,1,25,7
526913,73787,336223,1507577179666,4,3,2,1,25,2
526914,73787,288320,1507577374368,4,3,2,1,25,2
526915,73787,87232,1507577404368,4,3,2,1,25,2
526937,199247,63307,1507578688480,4,3,20,1,21,2
526938,199247,285663,1507578898664,4,3,20,1,21,1
526939,199247,42298,1507578928664,4,3,20,1,21,1
526971,73776,161149,1507577571322,4,1,17,1,16,1
526972,73776,265161,1507577601322,4,1,17,1,16,1
526980,190071,81803,1507578986176,4,1,17,1,21,5
526981,190071,81085,1507578987328,4,1,17,1,21,5
526982,190071,225019,1507579630704,4,1,17,1,21,2
526983,190071,64346,1507579660704,4,1,17,1,21,2
527115,192264,336223,1507577244777,4,1,17,1,7,2
527116,192264,48403,1507577274777,4,1,17,1,7,2
527140,73754,225019,1507579810150,4,1,17,1,4,1
527141,73754,13596,1507579840150,4,1,17,1,4,1
527246,156220,31836,1507577733571,4,1,12,1,25,2
527247,156220,30611,1507577763571,4,1,12,1,25,2
527286,193032,48403,1507577301502,4,1,17,1,25,2
527287,193032,336223,1507577324395,4,1,17,1,25,2
527288,193032,59057,1507577354395,4,1,17,1,25,2
527303,134278,119193,1507578292473,4,1,17,1,25,2
527304,134278,48403,1507578745473,4,1,17,1,25,2
527305,134278,59057,1507578775473,4,1,17,1,25,2
527356,174369,285333,1507577407993,4,1,17,1,25,1
527357,174369,58837,1507577437993,4,1,17,1,25,1
527438,73714,288320,1507577401850,4,3,2,1,17,2
527439,73714,336223,1507577431850,4,3,2,1,17,2
527472,82612,336223,1507577353401,4,1,17,1,25,2
527473,82612,31836,1507577358848,4,1,17,1,25,2
527474,82612,288320,1507577388848,4,1,17,1,25,2
527477,187958,235824,1507577361567,4,1,17,1,8,1
527478,187958,63307,1507577391567,4,1,17,1,8,1
527530,197058,336223,1507577747570,4,1,17,1,25,2
527531,197058,133160,1507577777570,4,1,17,1,25,2
527541,73705,336223,1507577384144,2,3,20,1,25,2
527542,73705,288320,1507577559249,2,3,20,1,25,2
527543,73705,303180,1507577589249,2,3,20,1,25,2
527559,73701,195009,1507578350971,4,3,2,1,13,1
527560,73701,271997,1507578380971,4,3,2,1,13,1
527624,73688,336223,1507577452611,4,1,17,1,20,2
527625,73688,31836,1507577577054,4,1,17,1,20,2
527626,73688,133160,1507577631333,4,1,17,1,20,2
527627,73688,288320,1507577661333,4,1,17,1,20,2
527636,104857,336223,1507577524039,4,1,17,1,25,2
527637,104857,59057,1507577554039,4,1,17,1,25,2
527845,181727,237064,1507577475910,4,1,17,1,21,6
527846,181727,336223,1507579340058,4,1,17,1,21,2
527847,181727,235824,1507579370058,4,1,17,1,21,2
527852,199747,48403,1507577750382,4,1,17,1,7,1
527853,199747,133287,1507577806688,4,1,17,1,7,1
527854,199747,161506,1507578164600,4,1,17,1,7,1
527855,199747,162444,1507578265616,4,1,17,1,7,1
527856,199747,83534,1507578326396,4,1,17,1,7,1
527857,199747,129165,1507578356396,4,1,17,1,7,1
528006,180849,63307,1507577657996,4,1,17,1,4,1
528007,180849,76291,1507577742154,4,1,17,1,4,1
528008,180849,70830,1507577844644,4,1,17,1,4,1
528009,180849,161149,1507577874644,4,1,17,1,4,1
528020,73632,206938,1507577595010,4,1,17,1,25,1
528021,73632,42298,1507577625010,4,1,17,1,25,1
528037,73630,235824,1507577563875,4,1,17,1,21,2
528038,73630,59057,1507577619543,4,1,17,1,21,2
528039,73630,288320,1507577649543,4,1,17,1,21,2
528040,160686,336223,1507578301954,4,1,17,1,25,2
528041,160686,299871,1507581319268,4,1,17,1,25,2
528042,160686,361742,1507581349268,4,1,17,1,25,2
528115,73616,336223,1507577580777,4,1,17,1,20,2
528116,73616,48403,1507577610777,4,1,17,1,20,2
528159,165165,31836,1507577734631,4,1,17,1,21,2
528160,165165,235824,1507577764631,4,1,17,1,21,2
528223,73596,336223,1507577975703,4,1,17,1,24,2
528224,73596,133160,1507578005703,4,1,17,1,24,2
528229,123117,336223,1507577700499,4,3,2,1,13,2
528230,123117,288320,1507577957856,4,3,2,1,13,2
528231,123117,214206,1507578094281,4,3,2,1,13,2
528232,123117,59057,1507578691362,4,3,2,1,13,2
528233,123117,303180,1507578721362,4,3,2,1,13,2
528237,116750,48403,1507577636753,4,1,17,1,24,2
528238,116750,59057,1507577666753,4,1,17,1,24,2
528239,73593,225019,1507578560629,4,1,17,1,25,2
528240,73593,129165,1507578590629,4,1,17,1,25,2
528330,73577,31836,1507577738765,4,1,13,1,8,2
528331,73577,336223,1507577768765,4,1,13,1,8,2
528347,73574,48403,1507577666347,4,1,17,1,24,2
528348,73574,288320,1507577683794,4,1,17,1,24,2
528349,73574,59057,1507577713794,4,1,17,1,24,2
528383,73569,336223,1507581619202,4,1,17,1,25,2
528384,73569,299871,1507581786574,4,1,17,1,25,2
528385,73569,129165,1507581816574,4,1,17,1,25,2
528394,75944,59057,1507577888087,4,1,17,1,12,2
528395,75944,133160,1507577918087,4,1,17,1,12,2
528420,171969,288320,1507577718917,4,1,17,1,25,2
528421,171969,133160,1507577748917,4,1,17,1,25,2
528426,73557,336223,1507577712182,4,1,17,1,5,2
528427,73557,133160,1507577742182,4,1,17,1,5,2
528483,164432,48403,1507578003397,4,1,17,1,25,1
528484,164432,58837,1507578033397,4,1,17,1,25,1
528492,170204,48403,1507577730131,4,1,17,1,25,2
528493,170204,336223,1507577760131,4,1,17,1,25,2
528519,155939,59057,1507577903986,4,3,2,1,25,7
528520,155939,270229,1507577933986,4,3,2,1,25,7
528583,180129,207813,1507577752570,4,4,20,1,25,2
528584,180129,277355,1507578081935,4,4,20,1,25,1
528585,180129,203260,1507578111935,4,4,20,1,25,1
528588,73537,336223,1507577761122,4,1,17,1,25,2
528589,73537,31836,1507577791122,4,1,17,1,25,2
528603,187769,225019,1507577811612,4,1,17,1,24,1
528604,187769,270799,1507577997465,4,1,17,1,24,1
528605,187769,208500,1507578027465,4,1,17,1,24,1
528712,73520,225019,1507577812185,2,3,20,4,28,1
528713,73520,235824,1507577842185,2,3,20,4,28,1
528737,142592,324395,1507577841987,4,3,2,1,25,1
528738,142592,323775,1507577871987,4,3,2,1,25,1
528784,165185,353445,1507577816625,4,1,17,1,25,1
528785,165185,351517,1507577905685,4,1,17,1,25,1
528786,165185,31836,1507577935685,4,1,17,1,25,1
528793,73503,55784,1507583551847,4,1,17,1,25,5
528794,73503,303632,1507583581847,4,1,17,1,25,5
528815,73498,235824,1507577820901,4,1,17,1,25,2
528816,73498,119193,1507579071039,4,1,17,1,25,2
528817,73498,234424,1507579089831,4,1,17,1,25,2
528818,73498,361742,1507579119831,4,1,17,1,25,2
528846,101592,133160,1507577891290,4,1,17,1,21,1
528847,101592,59822,1507577921290,4,1,17,1,21,1
528900,119542,225019,1507577873879,4,1,17,1,8,1
528901,119542,63307,1507578005234,4,1,17,1,8,1
528902,119542,59822,1507578035234,4,1,17,1,8,1
528945,115883,336223,1507577997308,4,1,17,1,13,2
528946,115883,32655,1507578027308,4,1,17,1,13,2
529158,180194,133160,1507578409273,4,1,17,1,21,2
529159,180194,129165,1507578439273,4,1,17,1,21,2
529213,194985,31836,1507577957396,4,1,17,1,15,2
529214,194985,336223,1507577987396,4,1,17,1,15,2
529275,163521,48403,1507577990164,4,1,17,1,25,2
529276,163521,336223,1507578048454,4,1,17,1,25,2
529277,163521,119193,1507578259475,4,1,17,1,25,1
529278,163521,118497,1507578289475,4,1,17,1,25,1
529283,73422,119193,1507578042754,4,1,17,1,25,2
529284,73422,336223,1507578072754,4,1,17,1,25,2
529328,80037,59057,1507578093085,4,1,17,1,25,2
529329,80037,48403,1507578629618,4,1,17,1,25,2
529330,80037,4907,1507578964182,4,1,17,1,25,1
529331,80037,3434,1507579117427,4,1,17,1,25,1
529332,80037,3148,1507579174303,4,1,17,1,25,1
529333,80037,47718,1507579227267,4,1,17,1,25,1
529334,80037,129165,1507579257267,4,1,17,1,25,1
529362,73411,31836,1507578025393,4,3,20,1,21,2
529363,73411,234424,1507578055393,4,3,20,1,21,2
529388,115815,48403,1507578016870,4,1,17,1,25,2
529389,115815,119193,1507578178124,4,1,17,1,25,2
529390,115815,336223,1507578208124,4,1,17,1,25,2
529436,73396,95794,1507578033034,4,1,17,1,25,5
529437,73396,95967,1507578063034,4,1,17,1,25,5
529587,73373,48403,1507578124480,4,1,12,1,21,2
529588,73373,133160,1507579183585,4,1,12,1,21,2
529589,73373,129165,1507579285409,4,1,12,1,21,1
529590,73373,59057,1507581058585,4,1,12,1,21,2
529591,73373,214283,1507581088585,4,1,12,1,21,2
529734,188566,59057,1507578234781,4,3,20,1,13,2
529735,188566,87192,1507578264781,4,3,20,1,13,2
529750,78159,336223,1507578186643,4,1,17,1,25,2
529751,78159,119193,1507578216643,4,1,17,1,25,2
529819,77207,336223,1507578211267,4,1,17,1,8,2
529820,77207,48403,1507578241267,4,1,17,1,8,2
529846,189674,289186,1507578284012,4,1,17,1,8,1
529847,189674,58837,1507578314012,4,1,17,1,8,1
529938,73324,285333,1507578272528,4,1,17,1,8,2
529939,73324,336223,1507578571735,4,1,17,1,8,2
529940,73324,225019,1507578601735,4,1,17,1,8,2
530110,189124,119193,1507578480191,4,1,17,1,13,2
530111,189124,133160,1507578576797,4,1,17,1,13,2
530112,189124,225019,1507578606797,4,1,17,1,13,2
530121,191115,336223,1507578386092,4,1,17,1,25,2
530122,191115,31836,1507578416092,4,1,17,1,25,2
530165,116980,336223,1507578356490,4,1,17,1,25,2
530166,116980,270229,1507578386490,4,1,17,1,25,2
530222,140024,48403,1507578394301,4,1,17,1,17,2
530223,140024,285663,1507578430571,4,1,17,1,17,2
530224,140024,336223,1507578583735,4,1,17,1,17,2
530225,140024,119193,1507578613735,4,1,17,1,17,2
530354,189000,336223,1507579426188,4,1,12,1,25,2
530355,189000,42298,1507579456188,4,1,12,1,25,2
530409,136359,119193,1507578566237,4,1,17,1,25,2
530410,136359,270229,1507578742259,4,1,17,1,25,2
530411,136359,48403,1507578772259,4,1,17,1,25,2
530443,73257,233595,1507578548068,4,1,17,1,21,2
530444,73257,119193,1507578578068,4,1,17,1,21,2
530542,73239,270229,1507578588637,4,1,17,1,21,2
530543,73239,133160,1507578618637,4,1,17,1,21,2
530587,73230,336223,1507578554240,4,1,17,1,25,2
530588,73230,337442,1507578651078,4,1,17,1,25,1
530589,73230,337051,1507578766062,4,1,17,1,25,1
530590,73230,289186,1507578796062,4,1,17,1,25,1
530613,138436,336223,1507578563200,4,1,17,1,8,2
530614,138436,59057,1507578593200,4,1,17,1,8,2
530674,143852,48403,1507578577245,4,1,17,1,13,2
530675,143852,336223,1507579094683,4,1,17,1,13,2
530676,143852,31836,1507579355239,4,1,17,1,13,2
530677,143852,270229,1507579385239,4,1,17,1,13,2
530765,182086,336223,1507578613724,4,1,17,1,25,2
530766,182086,31836,1507578643724,4,1,17,1,25,2
530769,96245,225019,1507578697012,4,1,17,1,25,2
530770,96245,119193,1507578847637,4,1,17,1,25,2
530771,96245,59057,1507579099361,4,1,17,1,25,2
530772,96245,336223,1507579129361,4,1,17,1,25,2
530773,74525,225019,1507578618123,4,1,17,1,25,2
530774,74525,336223,1507578648123,4,1,17,1,25,2
530779,73201,119193,1507578738478,4,3,2,1,21,2
530780,73201,214206,1507578820092,4,3,2,1,21,2
530781,73201,59057,1507578850092,4,3,2,1,21,2
530813,122034,31836,1507578626772,4,3,20,1,5,2
530814,122034,30611,1507578656772,4,3,20,1,5,2
530843,186329,235824,1507578660806,4,1,17,1,25,2
530844,186329,133160,1507578690806,4,1,17,1,25,2
530845,73195,119193,1507579508290,4,1,17,1,21,2
530846,73195,87205,1507579538290,4,1,17,1,21,2
530866,73189,119193,1507578773283,4,1,17,1,25,2
530867,73189,275151,1507578803283,4,1,17,1,25,2
530868,73188,336223,1507578716840,4,3,2,1,25,2
530869,73188,258031,1507579683081,4,3,2,1,25,1
530870,73188,48403,1507581437657,4,3,2,1,25,2
530871,73188,336381,1507581777824,4,3,2,1,25,1
530872,73188,169093,1507582186765,4,3,2,1,25,1
530873,73188,207813,1507582285143,4,3,2,1,25,1
530874,73188,277355,1507582315143,4,3,2,1,25,1
530912,73179,336223,1507578801571,4,1,17,1,25,2
530913,73179,63307,1507578831571,4,1,17,1,25,2
530918,73177,48403,1507578676035,4,3,20,1,25,2
530919,73177,119193,1507578706035,4,3,20,1,25,2
530928,133350,48403,1507578689662,4,3,2,1,25,2
530929,133350,336223,1507578719662,4,3,2,1,25,2
530955,192532,119193,1507578785434,4,1,17,1,25,2
530956,192532,59057,1507578815434,4,1,17,1,25,2
530991,194203,336223,1507578794605,4,1,17,1,25,2
